type,title,note text,source location,tags,notebooks,study set,last updated,created
highlight,,,https://www.churchofjesuschrist.org/study/ensign/1974/10/eternalism-vs-secularism?lang=eng&id=p7-p8,,,Default Set,2023-08-09T13:22:33.824Z,2023-08-09T13:22:16.356Z
highlight,,,https://www.churchofjesuschrist.org/study/ensign/1974/10/eternalism-vs-secularism?lang=eng&id=p11,,,Default Set,2023-08-09T13:12:04.712Z,2023-08-09T13:12:04.712Z
highlight,,,https://www.churchofjesuschrist.org/study/ensign/1974/10/eternalism-vs-secularism?lang=eng&id=p10,,,Default Set,2023-08-09T13:11:12.694Z,2023-08-09T13:11:12.694Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/24?lang=eng&id=p36,,,Default Set,2023-08-05T13:09:22.152Z,2023-08-05T13:09:22.152Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/24?lang=eng&id=p42,,,Default Set,2023-08-05T13:09:10.070Z,2023-08-05T13:09:10.070Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/isa/60?lang=eng&id=p1-p3,,,Default Set,2023-08-05T13:08:30.810Z,2023-08-05T13:08:30.810Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/20?lang=eng&id=p22,,,Default Set,2023-07-30T13:20:53.668Z,2023-07-30T13:20:18.135Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/20?lang=eng&id=p19-p21,,,Default Set,2023-07-30T13:20:34.709Z,2023-07-30T13:20:34.709Z
highlight,,"President Oaks spoke of three fundamental doctrinal truths that God has revealed:<div><br></div><div>""First, that God created 'male and female,"" and that this ""binary creation is essential to the plan of salvation.""</div><div><br></div><div>""Second, modern revelation teaches that eternal life, the greatest gift of God to His children, is only possible through the creative powers inherent in the combination of male and female joined in an eternal marriage (see Doctrine and Covenants 132:19). That is why the law of chastity is so important.""</div><div><br></div><div>""Finally, the long-standing doctrinal statements reaffirmed in [The Family: A Proclamation to the World] 23 years ago will not change. They may be clarified as directed by inspiration."" For example, ""the intended meaning of gender in the family proclamation and as used in Church statements and publications since that time is biological sex at birth.""</div><div><br></div><div>https://newsroom.churchofjesuschrist.org/article/october-2019-general-conference-first-presidency-leadership-session?cid=HP_NWSRM_10_2_19</div><div><br></div><div>Dallin H Oaks, October 2019</div>",https://www.churchofjesuschrist.org/study/manual/transgender-understanding-yourself/how-does-the-church-define-gender?lang=eng&id=p7,,,Default Set,2023-07-28T21:50:34.397Z,2023-07-28T21:48:43.820Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p29,,,Default Set,2023-07-25T13:09:24.290Z,2023-07-25T13:09:24.290Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p24,,,Default Set,2023-07-25T13:08:52.185Z,2023-07-25T13:08:52.185Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p21,,,Default Set,2023-07-25T13:08:33.293Z,2023-07-25T13:08:33.293Z
highlight,,"They took some convincing before they accepted this revelation.<div><br></div><div>Once they understood the background, though, they believed.</div>",https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p18,,,Default Set,2023-07-25T13:08:17.482Z,2023-07-25T13:07:06.268Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p17,,,Default Set,2023-07-25T13:06:09.715Z,2023-07-25T13:06:09.715Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/11?lang=eng&id=p10,,,Default Set,2023-07-25T13:04:48.672Z,2023-07-25T13:04:48.672Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/9?lang=eng&id=p22-p23,,,Default Set,2023-07-25T12:48:39.090Z,2023-07-25T12:48:39.090Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/general-handbook/32-repentance-and-membership-councils?lang=eng&id=p17,,,Default Set,2023-07-22T13:20:14.450Z,2023-07-22T13:20:14.450Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/general-handbook/32-repentance-and-membership-councils?lang=eng&id=aside1_title1-aside1_p3,,,Default Set,2023-07-22T13:19:37.311Z,2023-07-22T13:19:37.311Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/25?lang=eng&id=p11,,,Default Set,2023-07-20T13:54:40.006Z,2023-07-20T13:54:40.006Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/25?lang=eng&id=p16,,,Default Set,2023-07-20T13:54:28.458Z,2023-07-20T13:54:28.458Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/25?lang=eng&id=p27,,,Default Set,2023-07-20T13:54:00.408Z,2023-07-20T13:54:00.408Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/9?lang=eng&id=p11-p13,,,Default Set,2023-07-20T05:52:00.266Z,2023-07-20T05:51:27.903Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/8?lang=eng&id=p21,,,Default Set,2023-07-19T12:58:42.643Z,2023-07-19T12:58:42.643Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/8?lang=eng&id=p16-p17,,,Default Set,2023-07-19T12:57:52.128Z,2023-07-19T12:57:52.128Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/8?lang=eng&id=p10-p11,,,Default Set,2023-07-19T12:57:33.589Z,2023-07-19T12:57:33.589Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/4?lang=eng&id=p31-p33,,,Default Set,2023-07-09T18:30:44.440Z,2023-07-09T18:30:44.440Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/2?lang=eng&id=p12-p13,,,Default Set,2023-07-09T13:41:04.414Z,2023-07-09T13:41:04.414Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/2?lang=eng&id=p8,,,Default Set,2023-07-09T13:40:53.275Z,2023-07-09T13:40:53.275Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/1?lang=eng&id=p20-p23,,,Default Set,2023-07-09T13:27:44.431Z,2023-07-09T13:26:53.499Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/lev/25?lang=eng&id=p54,,,Default Set,2023-07-09T13:16:29.007Z,2023-07-09T13:16:29.007Z
highlight,,"<div>When we keep God's laws, we receive individual protection. When society keeps God's laws, we can have widespread safety and happiness.</div>",https://www.churchofjesuschrist.org/study/scriptures/ot/lev/25?lang=eng&id=p18,,,Default Set,2023-07-09T13:14:50.880Z,2023-07-09T13:13:54.859Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/lev/25?lang=eng&id=p17,,,Default Set,2023-07-09T13:13:47.993Z,2023-07-09T13:13:39.337Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/acts/1?lang=eng&id=p1-p3,,,Default Set,2023-07-03T18:30:42.584Z,2023-07-03T18:30:28.347Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/mark/16?lang=eng&id=p11-p13,,,Default Set,2023-07-02T14:35:05.295Z,2023-07-02T14:35:05.295Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/john/1?lang=eng&id=p26-p27,,,Default Set,2023-07-02T13:28:54.699Z,2023-07-02T13:28:49.465Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/john/1?lang=eng&id=p9-p11,,,Default Set,2023-07-02T13:25:46.041Z,2023-07-02T13:25:42.242Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/jesus-the-christ/chapter-16?lang=eng&id=p1,,,Default Set,2023-07-02T13:06:39.686Z,2023-07-02T13:06:32.286Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p15,,,Default Set,2023-06-29T12:49:26.012Z,2023-06-29T12:49:22.224Z
highlight,Telestial vs Terrestrial vs Celestial ,<div>https://docs.google.com/spreadsheets/d/e/2PACX-1vSQRxah9i1a06UbsyHFPCaVHzvz-tDMnc6RE_OOCCddwwGITXPyKmhC13L6iRrlAZ6aphdovhPYXIZQ/pubhtml?gid=0&amp;single=true</div>,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/76?lang=eng&id=title_number1,,,Default Set,2023-06-26T14:10:17.426Z,2023-06-26T14:09:52.455Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p14,,,Default Set,2023-06-24T13:47:25.643Z,2023-06-24T13:47:22.322Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p12,,,Default Set,2023-06-24T13:46:53.656Z,2023-06-24T13:46:53.656Z
reference,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p11,,,Default Set,2023-06-24T13:46:42.848Z,2023-06-24T13:45:13.288Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p10,,,Default Set,2023-06-24T13:45:00.605Z,2023-06-24T13:45:00.605Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-2023/14-chapter-6?lang=eng&id=p8,,,Default Set,2023-06-24T13:44:41.497Z,2023-06-24T13:44:37.512Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/10?lang=eng&id=p2,,,Default Set,2023-06-19T22:28:28.393Z,2012-06-05T04:46:47.058Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p26,,,Default Set,2023-06-10T14:27:57.734Z,2023-06-10T14:27:57.734Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p19,,,Default Set,2023-06-10T14:23:31.616Z,2023-06-10T14:23:31.616Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p19,,,Default Set,2023-06-10T14:23:26.209Z,2023-06-10T14:23:26.209Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p18,,,Default Set,2023-06-10T14:21:15.934Z,2023-06-10T14:21:15.934Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p16,,,Default Set,2023-06-10T14:20:50.979Z,2023-06-10T14:20:50.979Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/beware-of-false-prophets-and-false-teachers?lang=eng&id=p12,,,Default Set,2023-06-08T12:54:47.063Z,2023-06-08T12:54:47.063Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/23?lang=eng&id=p26,,,Default Set,2023-06-05T03:24:35.601Z,2023-06-05T03:24:35.601Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/22?lang=eng&id=p42,,,Default Set,2023-06-05T03:21:21.845Z,2023-06-05T03:21:21.845Z
highlight,,<div>Same author since verse 12</div>,https://www.churchofjesuschrist.org/study/scriptures/bofm/omni/1?lang=eng&id=p23,,,Default Set,2023-06-04T13:35:47.022Z,2023-06-04T13:35:36.184Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/omni/1?lang=eng&id=p14,,,Default Set,2023-06-03T02:10:42.632Z,2023-06-03T02:10:42.632Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/omni/1?lang=eng&id=p13,,,Default Set,2023-06-03T02:10:23.580Z,2023-06-03T02:10:23.580Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/jacob/6?lang=eng&id=p4,,,Default Set,2023-06-02T23:57:21.321Z,2023-06-02T23:57:13.185Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/11nelson?lang=eng&id=p6,,,Default Set,2023-05-28T19:26:35.581Z,2023-05-28T19:26:35.581Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/11nelson?lang=eng&id=p6,,,Default Set,2023-05-28T19:26:28.056Z,2023-05-28T19:26:22.249Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/11nelson?lang=eng&id=p3,,,Default Set,2023-05-28T19:24:33.805Z,2023-05-28T19:24:19.929Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p35,,,Default Set,2023-05-28T19:18:12.074Z,2023-05-28T19:18:12.074Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p21,,,Default Set,2023-05-21T19:42:16.509Z,2023-05-21T19:42:16.509Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p18-p19,,,Default Set,2023-05-21T19:40:29.687Z,2023-05-21T19:40:29.686Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p14,,,Default Set,2023-05-21T19:39:24.331Z,2023-05-21T19:39:24.331Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p11,,,Default Set,2023-05-21T19:38:04.207Z,2023-05-21T19:37:59.657Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p6,,,Default Set,2023-05-21T19:36:40.197Z,2023-05-21T19:36:35.805Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p39,,,Default Set,2023-05-21T19:36:02.648Z,2023-05-21T19:35:52.599Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/47nelson?lang=eng&id=p2,,,Default Set,2023-05-21T19:35:27.454Z,2023-05-21T19:35:27.454Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/58nelson?lang=eng&id=p13,,,Default Set,2023-05-21T19:31:08.921Z,2023-05-21T19:31:00.094Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/11nelson?lang=eng&id=p5,,,Default Set,2023-05-21T17:38:52.435Z,2023-05-21T17:38:46.245Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson?lang=eng&id=p22,,,Default Set,2023-05-21T15:26:19.212Z,2023-05-21T15:26:19.212Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson?lang=eng&id=p17,,,Default Set,2023-05-21T15:25:04.976Z,2023-05-21T15:25:04.976Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson?lang=eng&id=p9,,,Default Set,2023-05-21T15:18:39.200Z,2023-05-21T15:18:32.507Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/59nelson?lang=eng&id=p8,,,Default Set,2023-05-21T15:14:07.785Z,2023-05-21T15:12:09.908Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/10/59nelson?lang=eng&id=p3,,,Default Set,2023-05-21T15:08:09.127Z,2023-05-21T15:08:09.127Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1977/10/the-balm-of-gilead?lang=eng&id=p79-p83,,,Default Set,2023-05-17T05:34:51.853Z,2023-05-17T05:34:51.853Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/23?lang=eng&id=p37,,,Default Set,2023-05-16T13:20:35.616Z,2023-05-16T13:20:35.615Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/23?lang=eng&id=p30-p31,,,Default Set,2023-05-16T13:19:45.318Z,2023-05-16T13:18:25.536Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/23?lang=eng&id=p10,,,Default Set,2023-05-16T13:14:25.701Z,2023-05-16T13:14:22.346Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/23?lang=eng&id=p11-p12,,,Default Set,2023-05-16T13:14:15.165Z,2023-05-16T13:14:15.164Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-new-testament-2023/21?lang=eng&id=p7,,,Default Set,2023-05-16T13:12:19.260Z,2023-05-16T13:12:19.260Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-new-testament-2023/21?lang=eng&id=p6,,,Default Set,2023-05-16T13:11:40.508Z,2023-05-16T13:11:40.508Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/36nelson?lang=eng&id=p12,,,Default Set,2023-05-14T15:58:44.378Z,2023-05-14T15:58:44.378Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p34,,,Default Set,2023-05-14T15:52:33.556Z,2023-05-14T15:52:23.809Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p33,,,Default Set,2023-05-14T15:52:10.051Z,2023-05-14T15:52:04.152Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p30-p32,,,Default Set,2023-05-14T15:51:56.404Z,2023-05-14T15:51:35.907Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p29,,,Default Set,2023-05-14T15:51:14.767Z,2023-05-14T15:51:14.767Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p29,,,Default Set,2023-05-14T15:50:37.330Z,2023-05-14T15:50:37.330Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p15,,,Default Set,2023-05-14T15:28:39.048Z,2023-05-14T15:28:39.048Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=eng&id=p11,,,Default Set,2023-05-14T15:27:31.618Z,2023-05-14T15:27:27.280Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson?lang=eng&id=p10,,,Default Set,2023-05-14T15:25:17.783Z,2023-05-14T15:25:17.783Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson?lang=eng&id=p9,,,Default Set,2023-05-14T15:25:00.738Z,2023-05-14T15:25:00.738Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/11nelson?lang=eng&id=p5,,,Default Set,2023-05-14T15:21:45.998Z,2023-05-14T15:21:45.998Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson?lang=eng&id=p26,,,Default Set,2023-05-14T15:18:32.097Z,2023-05-14T15:18:32.097Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson?lang=eng&id=p20,,,Default Set,2023-05-13T21:08:17.326Z,2023-05-13T21:08:17.326Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/37nelson?lang=eng&id=p14-p15,,,Default Set,2023-05-13T21:06:37.657Z,2023-05-13T21:06:37.657Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p31,,,Default Set,2023-05-13T13:58:38.629Z,2023-05-13T13:58:38.629Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p29,,,Default Set,2023-05-13T13:58:24.688Z,2023-05-13T13:58:24.688Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p19,,,Default Set,2023-05-13T13:56:19.482Z,2023-05-13T13:56:14.391Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p9,,,Default Set,2023-05-13T13:51:46.620Z,2023-05-13T13:51:46.620Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p8,,,Default Set,2023-05-13T13:51:38.896Z,2023-05-13T13:51:38.896Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p5,,,Default Set,2023-05-13T13:17:00.494Z,2023-05-13T13:17:00.494Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2020/10/46nelson?lang=eng&id=p4,,,Default Set,2023-05-13T13:16:48.703Z,2023-05-13T13:16:48.703Z
